clouds.png	0.0vw
day_haze.png	0.0vw
fog2.png	0.3vw
fog.png	0.3vw
hail.png	0.9vw
high_temp.png	1.7vw
hurricane.png	1.4vw
lightning.png	0.0vw
low_temp.png	1.5vw
night_clear.png	1.0vw
night_haze.png	0.0vw
part_clouds_night.png	0.2vw
part_sun.png	0.8vw
rain.png	1.1vw
snow.png	1.4vw
sun.png	1.0vw
tornado.png	0.8vw
wind.png	1.4vw
